Brand,seriesname,Background Template,colorcode,finish,colorname,Color Code + Color Name,,nominalsize_1,nominalsize_2,nominalsize_3,nominalsize_4,nominalsize_5,nominalsize_6,nominalsize_7,nominalsize_8,nominalsize_9,nominalsize_10
Daltile,Keystones,DB_Keystones.jpg,D317,Matte,Biscuit,Biscuit D317,,Penny Rounds,1 Hexagon,1X1 Straight Joint,2X2 Straight Joint,,,,,,
Daltile,Keystones,DB_Keystones.jpg,D317,Textured,Biscuit,Biscuit D317,,2X2 Straight Joint,,,,,,,,,
Daltile,Keystones,DB_Keystones.jpg,D325,Matte,Marble,Marble D325,,1X1 Straight Joint,2X2 Straight Joint,,,,,,,,
Daltile,Keystones,DB_Keystones.jpg,D335,Abrasive,Almond,Almond D335,,1X1 Straight Joint,2X2 Straight Joint,,,,,,,,
Daltile,Keystones,DB_Keystones.jpg,D335,Matte,Almond,Almond D335,,Penny Rounds,1 Hexagon,1 Organic Penny,1X1 Straight Joint,2 Organic Hexagon,2X2 Straight Joint,,,,
Daltile,Keystones,DB_Keystones.jpg,D617,Matte,Arctic White,Arctic White D617,,Penny Rounds,1 Hexagon,1 Organic Penny,1X1 Straight Joint,2 Hexagon,2 Organic Hexagon,2X2 Straight Joint,,,
Daltile,Keystones,DB_Keystones.jpg,D617,Textured,Arctic White,Arctic White D617,,2X2 Straight Joint,,,,,,,,,
Daltile,Keystones,DB_Keystones.jpg,D618,Matte,Castlerock,Castlerock D618,,1 Organic Penny,1X1 Straight Joint,2 Organic Hexagon,2X2 Straight Joint,,,,,,
Daltile,Keystones,DB_Keystones.jpg,D619,Matte,Lime Sherbet,Lime Sherbet D619,,1X1 Straight Joint,2X2 Straight Joint,,,,,,,,
Daltile,Keystones,DB_Keystones.jpg,D620,Matte,Sunshine,Sunshine D620,,1X1 Straight Joint,2X2 Straight Joint,,,,,,,,
Daltile,Keystones,DB_Keystones.jpg,D621,Matte,Nautical Blue,Nautical Blue D621,,1X1 Straight Joint,2X2 Straight Joint,,,,,,,,
Daltile,Keystones,DB_Keystones.jpg,DK04,Matte,Beach Blend,Beach Blend DK04,,1X1 Straight Joint,,,,,,,,,
Daltile,Keystones,DB_Keystones.jpg,DK16,Matte,Arctic White/Black,Arctic White/Black DK16,,1 Hexagon,2 Hexagon,,,,,,,,
Daltile,Keystones,DB_Keystones.jpg,DK20,Matte,Biscuit/Black Dot,Biscuit/Black Dot DK20,,1X2 Windmill,,,,,,,,,
Daltile,Keystones,DB_Keystones.jpg,DK21,Matte,Wheat Blend,Wheat Blend DK21,,1X1 Straight Joint,,,,,,,,,
Daltile,Keystones,DB_Keystones.jpg,DK22,Matte,Almond Blend,Almond Blend DK22,,1X1 Straight Joint,,,,,,,,,
Daltile,Keystones,DB_Keystones.jpg,DK23,Matte,Olive Blend,Olive Blend DK23,,1X1 Straight Joint,,,,,,,,,
Daltile,Keystones,DB_Keystones.jpg,DK24,Matte,Berry Blend,Berry Blend DK24,,1X1 Straight Joint,,,,,,,,,
Daltile,Keystones,DB_Keystones.jpg,DK25,Matte,Macaron Blend,Macaron Blend DK25,,1X1 Straight Joint,,,,,,,,,
Daltile,Keystones,DB_Keystones.jpg,DK26,Matte,Maple Blend,Maple Blend DK26,,1X1 Straight Joint,,,,,,,,,
Daltile,Keystones,DB_Keystones.jpg,DK27,Matte,Rye Blend,Rye Blend DK27,,1X1 Straight Joint,,,,,,,,,
Daltile,Keystones,DB_Keystones.jpg,DK28,Matte,Arctic White/Black,Arctic White/Black DK28,,Diamond,,,,,,,,,
Daltile,Keystones,DB_Keystones.jpg,DK29,Matte,Arctic White/Black,Arctic White/Black DK29,,Penny Rounds Rosette,,,,,,,,,
Daltile,Keystones,DB_Keystones.jpg,DK30,Matte,Arctic White/Black,Arctic White/Black DK30,,Penny Rounds Retro Dot,,,,,,,,,
Daltile,Keystones,DB_Keystones.jpg,DK32,Matte,Sand Blend,Sand Blend DK32,,1 Organic Penny,,,,,,,,,
Daltile,Keystones,DB_Keystones.jpg,DK33,Matte,Deep Sea Blend,Deep Sea Blend DK33,,1 Organic Penny,,,,,,,,,
Daltile,Keystones,DB_Keystones.jpg,DK34,Matte,Spring Blend,Spring Blend  DK34,,1 Organic Penny,,,,,,,,,
Daltile,Keystones,DB_Keystones.jpg,DK35,Matte,White Rock Blend,White Rock Blend  DK35,,1 Organic Penny,,,,,,,,,
Daltile,Keystones,DB_Keystones.jpg,DK36,Matte,Naval Blend,Naval Blend  DK36,,1 Organic Penny,,,,,,,,,
Daltile,Kintsugi,DB_Kintsugi.jpg,0R00,Matte,Darkness,Darkness 0R00,,24X24 ,24X48 ,36X36 ,8X8 ,,,,,,
Daltile,Kintsugi,DB_Kintsugi.jpg,1R00,Matte,Moonlight,Moonlight 1R00,,24X24 ,24X48 ,36X36 ,8X8 ,,,,,,
Daltile,Kintsugi,DB_Kintsugi.jpg,3R00,Matte,Fog,Fog 3R00,,24X24 ,24X48 ,36X36 ,8X8 ,,,,,,
Daltile,Kintsugi,DB_Kintsugi.jpg,600R,Mixed,Darkness HIBI,Darkness HIBI 600R,,24X24 ,,,,,,,,,
Daltile,Kintsugi,DB_Kintsugi.jpg,601R,Mixed,Moonlight HIBI,Moonlight HIBI 601R,,24X24 ,,,,,,,,,
Daltile,Kintsugi,DB_Kintsugi.jpg,603R,Mixed,Fog HIBI,Fog HIBI 603R,,24X24 ,,,,,,,,,
Daltile,Kintsugi,DB_Kintsugi.jpg,607R,Mixed,Storm HIBI,Storm HIBI 607R,,24X24 ,,,,,,,,,
Daltile,Kintsugi,DB_Kintsugi.jpg,620R,Mixed,Darkness HIBI,Darkness HIBI 620R,,24X48 ,,,,,,,,,
Daltile,Kintsugi,DB_Kintsugi.jpg,621R,Mixed,Moonlight HIBI,Moonlight HIBI 621R,,24X48 ,,,,,,,,,
Daltile,Kintsugi,DB_Kintsugi.jpg,623R,Mixed,Fog HIBI,Fog HIBI 623R,,24X48 ,,,,,,,,,
Daltile,Kintsugi,DB_Kintsugi.jpg,627R,Mixed,Storm HIBI,Storm HIBI 627R,,24X48 ,,,,,,,,,
Daltile,Kintsugi,DB_Kintsugi.jpg,7R00,Matte,Storm,Storm 7R00,,24X24 ,24X48 ,36X36 ,8X8 ,,,,,,
Daltile,Kintsugi,DB_Kintsugi.jpg,J600,Matte,Darkness Japan HIBI,Darkness Japan HIBI J600,,24X24 ,,,,,,,,,
Daltile,Kintsugi,DB_Kintsugi.jpg,J601,Matte,Moonlight Japan HIBI,Moonlight Japan HIBI J601,,24X24 ,,,,,,,,,
Daltile,Kintsugi,DB_Kintsugi.jpg,J603,Matte,Fog Japan HIBI,Fog Japan HIBI J603,,24X24 ,,,,,,,,,
Daltile,Kintsugi,DB_Kintsugi.jpg,J607,Matte,Storm Japan HIBI,Storm Japan HIBI J607,,24X24 ,,,,,,,,,
Daltile,Lanesboro,DB_Lanesboro.jpg,LB17,Textured,Bluestone,Bluestone LB17,,12X24 ,24X24 ,,,,,,,,
Daltile,Lavaliere,DB_Lavaliere.jpg,LV10,Polished,First Snow Elegance/Ant Mirror,First Snow Elegance/Ant Mirror LV10,,9X15 Architectural Reflections,,,,,,,,,
Daltile,Lavaliere,DB_Lavaliere.jpg,LV11,Polished,Carrara White/Black Ant Mirror,Carrara White/Black Ant Mirror LV11,,Intertwining Arabesque,,,,,,,,,
Daltile,Lavaliere,DB_Lavaliere.jpg,LV12,Polished,Nero Marquina /Antique Mirror,Nero Marquina /Antique Mirror LV12,,Intertwining Arabesque,,,,,,,,,
Daltile,Lavaliere,DB_Lavaliere.jpg,LV13,Polished,Carrara White/Antique Mirror,Carrara White/Antique Mirror LV13,,Harlequin,,,,,,,,,
Daltile,Lavaliere,DB_Lavaliere.jpg,LV15,Polished,Carrara White/Black Ant Mirror,Carrara White/Black Ant Mirror LV15,,Chain Link,,,,,,,,,
Daltile,Lavaliere,DB_Lavaliere.jpg,LV18,Polished,Antique Mirror,Antique Mirror LV18,,3X6 Straight Joint,,,,,,,,,
Daltile,Lavaliere,DB_Lavaliere.jpg,LV19,Polished,Black Antique Mirror,Black Antique Mirror LV19,,3X6 Straight Joint,,,,,,,,,
Daltile,Lavaliere,DB_Lavaliere.jpg,LV20,Polished,Carrara White/Black Ant Mirror,Carrara White/Black Ant Mirror LV20,,Random Linear,,,,,,,,,
Daltile,Lavaliere,DB_Lavaliere.jpg,LV21,Polished,Carrara/Thassos/Blk Ant Mirror,Carrara/Thassos/Blk Ant Mirror LV21,,Petal,,,,,,,,,
Daltile,Lavaliere,DB_Lavaliere.jpg,LV22,Polished,Nero Marquina /Antique Mirror,Nero Marquina /Antique Mirror LV22,,Chain Link,,,,,,,,,
Daltile,Lavaliere,DB_Lavaliere.jpg,LV23,Polished,Carrara White/Bardiglio,Carrara White/Bardiglio LV23,,Melody,,,,,,,,,
Daltile,Lavaliere,DB_Lavaliere.jpg,LV24,Honed,Carrara White/Thassos White,Carrara White/Thassos White LV24,,Radiant,,,,,,,,,
Daltile,Lavaliere,DB_Lavaliere.jpg,LV25,Polished,Carrara White/Thassos White,Carrara White/Thassos White LV25,,Byzantine,,,,,,,,,
Daltile,Lavaliere,DB_Lavaliere.jpg,LV26,Honed,Alluring White/Brass,Alluring White/Brass LV26,,Melded,,,,,,,,,
Daltile,Lavaliere,DB_Lavaliere.jpg,LV27,Honed,Alluring White/Brass,Alluring White/Brass LV27,,Intermix,,,,,,,,,
Daltile,Lavaliere,DB_Lavaliere.jpg,LV28,Honed,Alluring White/Brass,Alluring White/Brass LV28,,Illusionary,,,,,,,,,
Daltile,Lavaliere,DB_Lavaliere.jpg,LV29,Honed,Calacatta Gold,Calacatta Gold LV29,,Windblown,,,,,,,,,
Daltile,Lavaliere,DB_Lavaliere.jpg,LV30,Polished,First Snow Elegance/Brass,First Snow Elegance/Brass LV30,,Diamond,,,,,,,,,
Daltile,Lavaliere,DB_Lavaliere.jpg,LV31,Polished,Thassos White/ Brass,Thassos White/ Brass LV31,,8X8 Blossom,,,,,,,,,
Daltile,Lavaliere,DB_Lavaliere.jpg,LV32,Polished,Calacatta Gold/ Brass,Calacatta Gold/ Brass LV32,,Shapestry,,,,,,,,,
Daltile,Lavaliere,DB_Lavaliere.jpg,LV33,Polished,Carrara/Thassos/Mother Pearl,Carrara/Thassos/Mother Pearl LV33,,Imaginare,,,,,,,,,
Daltile,Lavaliere,DB_Lavaliere.jpg,LV34,Polished,Carrara White/ Brass,Carrara White/ Brass LV34,,Kapali,,,,,,,,,
Daltile,Limestone,DB_Limestone.jpg,L191,Honed,Chenille White,Chenille White L191,,12X24 ,2 Hexagon,6X36 ,8X36 ,,,,,,
Daltile,Limestone,DB_Limestone.jpg,L191,Polished,Chenille White,Chenille White L191,,12X24 ,3X3 Baroque,,,,,,,,
Daltile,Limestone,DB_Limestone.jpg,L221,Honed,Crema Europa,Crema Europa L221,,12X12 ,12X24 ,18X18 ,,,,,,,
Daltile,Limestone,DB_Limestone.jpg,L340,Honed,Blavet Blanc,Blavet Blanc L340,,12X12 ,12X24 ,18X18 ,3X6 ,,,,,,
Daltile,Limestone,DB_Limestone.jpg,L340,Mix,Blavet Blanc,Blavet Blanc L340,,2 Hexagon,,,,,,,,,
Daltile,Limestone,DB_Limestone.jpg,L340,Tumbled,Blavet Blanc,Blavet Blanc L340,,3X6 ,,,,,,,,,
Daltile,Limestone,DB_Limestone.jpg,L341,Honed,Adour Creme,Adour Creme L341,,12X24 ,18X18 ,6X18 ,,,,,,,
Daltile,Limestone,DB_Limestone.jpg,L341,Mix,Adour Creme,Adour Creme L341,,2 Hexagon,,,,,,,,,
Daltile,Limestone,DB_Limestone.jpg,L343,Lite Honed,Corton Sable,Corton Sable L343,,12X24 ,,,,,,,,,
Daltile,Limestone,DB_Limestone.jpg,L343,Mix,Corton Sable,Corton Sable L343,,2 Hexagon,,,,,,,,,
Daltile,Limestone,DB_Limestone.jpg,L343,Tumbled,Corton Sable,Corton Sable L343,,12X24 ,,,,,,,,,
Daltile,Limestone,DB_Limestone.jpg,L345,Lite Honed,Touques Gris,Touques Gris L345,,12X12 ,12X24 ,18X18 ,,,,,,,
Daltile,Limestone,DB_Limestone.jpg,L345,Tumbled,Touques Gris,Touques Gris L345,,12X24 ,,,,,,,,,
Daltile,Limestone,DB_Limestone.jpg,L346,Honed,Moselle Gris,Moselle Gris L346,,12X24 ,,,,,,,,,
Daltile,Limestone,DB_Limestone.jpg,L346,Mix,Moselle Gris,Moselle Gris L346,,2 Hexagon,,,,,,,,,
Daltile,Limestone,DB_Limestone.jpg,L351,Honed,Sormonne Brun,Sormonne Brun L351,,12X24 ,,,,,,,,,
Daltile,Limestone,DB_Limestone.jpg,L351,Mix,Sormonne Brun,Sormonne Brun L351,,2 Hexagon,,,,,,,,,
Daltile,Limestone,DB_Limestone.jpg,L711,Honed,Jurastone Beige,Jurastone Beige L711,,12X12 ,12X24 ,,,,,,,,
Daltile,Limestone,DB_Limestone.jpg,L725,Honed,Volcanic Gray,Volcanic Gray L725,,12X24 ,24X24 ,,,,,,,,
Daltile,Limestone,DB_Limestone.jpg,L725,Scraped,Volcanic Gray,Volcanic Gray L725,,4X20 ,,,,,,,,,
Daltile,Limestone,DB_Limestone.jpg,L757,Honed,Arctic Gray,Arctic Gray L757,,12X12 ,12X24 ,18X18 ,3X6 ,,,,,,
Daltile,Limestone,DB_Limestone.jpg,L757,Polished,Arctic Gray,Arctic Gray L757,,12X12 ,1X2 Basketweave,,,,,,,,
Daltile,Limestone,DB_Limestone.jpg,L757,Tumbled,Arctic Gray,Arctic Gray L757,,2X2 Straight Joint,3X6 ,,,,,,,,
Daltile,Limestone,DB_Limestone.jpg,L983,Honed,Lagos Blue,Lagos Blue L983,,12X12 ,12X24 ,18X18 ,,,,,,,
Daltile,Limestone,DB_Limestone.jpg,L983,Leather,Lagos Blue,Lagos Blue L983,,12X24 ,,,,,,,,,
Daltile,Linden Point,DB_Linden Point.jpg,LP19,Matte,Bianco,Bianco LP19,,12X24 ,2X2 Straight Joint,,,,,,,,
Daltile,Linden Point,DB_Linden Point.jpg,LP20,Matte,Beige,Beige LP20,,12X24 ,2X2 Straight Joint,,,,,,,,
Daltile,Linden Point,DB_Linden Point.jpg,LP21,Matte,Grigio,Grigio LP21,,12X24 ,2X2 Straight Joint,,,,,,,,
Daltile,Loften,DB_Loften.jpg,LF01,Superguardx Technology,Mineral Limestone,Mineral Limestone LF01,,12X24 ,24X24 ,6X24 ,,,,,,,
Daltile,Loften,DB_Loften.jpg,LF02,Superguardx Technology,Pebble Limestone,Pebble Limestone LF02,,12X24 ,24X24 ,6X24 ,,,,,,,
Daltile,Loften,DB_Loften.jpg,LF03,Superguardx Technology,Smoke Limestone,Smoke Limestone LF03,,12X24 ,24X24 ,6X24 ,,,,,,,
Daltile,Loften,DB_Loften.jpg,LF04,Superguardx Technology,Gravel Limestone,Gravel Limestone LF04,,12X24 ,24X24 ,6X24 ,,,,,,,
Daltile,Loften,DB_Loften.jpg,LF05,Superguardx Technology,Coal Limestone,Coal Limestone LF05,,12X24 ,24X24 ,6X24 ,,,,,,,
Daltile,Loften,DB_Loften.jpg,LF06,Superguardx Technology,Mineral Fabric,Mineral Fabric LF06,,6X24 ,,,,,,,,,
Daltile,Loften,DB_Loften.jpg,LF07,Superguardx Technology,Pebble Fabric,Pebble Fabric LF07,,6X24 ,,,,,,,,,
Daltile,Loften,DB_Loften.jpg,LF08,Superguardx Technology,Smoke Fabric,Smoke Fabric LF08,,6X24 ,,,,,,,,,
Daltile,Loften,DB_Loften.jpg,LF09,SuperGuardX Technology,Gravel Fabric,Gravel Fabric LF09,,6X24 ,,,,,,,,,
Daltile,Loften,DB_Loften.jpg,LF10,Superguardx Technology,Coal Fabric,Coal Fabric LF10,,6X24 ,,,,,,,,,
Daltile,Loften,DB_Loften.jpg,LF21,SuperGuardX Technology,Black Fabric,Black Fabric LF21,,6X24 ,,,,,,,,,
Daltile,Loften,DB_Loften.jpg,LF22,SuperGuardX Technology,Sea Breeze Fabric,Sea Breeze Fabric LF22,,6X24 ,,,,,,,,,
Daltile,Loften,DB_Loften.jpg,LF23,SuperGuardX Technology,Currant Fabric,Currant Fabric LF23,,6X24 ,,,,,,,,,
Daltile,Loften,DB_Loften.jpg,LF24,SuperGuardX Technology,Galaxy Fabric,Galaxy Fabric LF24,,6X24 ,,,,,,,,,
Daltile,Loften,DB_Loften.jpg,LF25,SuperGuardX Technology,Mustard Fabric,Mustard Fabric LF25,,6X24 ,,,,,,,,,
Daltile,Loften,DB_Loften.jpg,LF26,SuperGuardX Technology,Emerald Fabric,Emerald Fabric LF26,,6X24 ,,,,,,,,,
Daltile,Loften,DB_Loften.jpg,LF27,SuperGuardX Technology,Orange Burst Fabric,Orange Burst Fabric LF27,,6X24 ,,,,,,,,,
Daltile,Loften,DB_Loften.jpg,LF28,SuperGuardX Technology,Spa Fabric,Spa Fabric LF28,,6X24 ,,,,,,,,,
Daltile,Lucent Skies,DB_Lucent Skies.jpg,LS08,Satin,Celestial Winter,Celestial Winter LS08,,3/8X4 Stacked,,,,,,,,,
Daltile,Lucent Skies,DB_Lucent Skies.jpg,LS09,Satin,Sunlit Dawn,Sunlit Dawn LS09,,3/8X4 Stacked,,,,,,,,,
Daltile,Lucent Skies,DB_Lucent Skies.jpg,LS10,Satin,Nightfall Luster,Nightfall Luster LS10,,3/8X4 Stacked,,,,,,,,,
Daltile,Lucent Skies,DB_Lucent Skies.jpg,LS11,Satin,Twilight Gleam,Twilight Gleam LS11,,3/8X4 Stacked,,,,,,,,,
Daltile,Lucent Skies,DB_Lucent Skies.jpg,LS12,Satin,Crimson Dusk,Crimson Dusk LS12,,3/8X4 Stacked,,,,,,,,,
Daltile,Marble,DB_Marble.jpg,M047,Honed,Latte,Latte M047,,12X12 ,12X24 ,24X24 ,2X4 Elongated Hexagon,8X36 ,,,,,
Daltile,Marble,DB_Marble.jpg,M047,Polished,Latte,Latte M047,,12X12 ,12X24 ,24X24 ,8X36 ,,,,,,
Daltile,Marble,DB_Marble.jpg,M047,Scraped,Latte,Latte M047,,4X20 ,,,,,,,,,
Daltile,Marble,DB_Marble.jpg,M048,Honed,Stormy Mist,Stormy Mist M048,,2X4 Elongated Hexagon,3X6 ,,,,,,,,
Daltile,Marble,DB_Marble.jpg,M048,Polished,Stormy Mist,Stormy Mist M048,,3X6 ,4X6 Ingot,,,,,,,,
Daltile,Marble,DB_Marble.jpg,M049,Honed,Antico Scuro,Antico Scuro M049,,12X12 ,12X24 ,24X24 ,2X4 Elongated Hexagon,,,,,,
Daltile,Marble,DB_Marble.jpg,M049,Polished,Antico Scuro,Antico Scuro M049,,12X12 ,12X24 ,24X24 ,3X15 ,8X36 ,,,,,
Daltile,Marble,DB_Marble.jpg,M049,Scraped,Antico Scuro,Antico Scuro M049,,4X20 ,,,,,,,,,
Daltile,Marble,DB_Marble.jpg,M050,Honed,Empyrean Ice,Empyrean Ice M050,,12X12 ,12X24 ,24X24 ,2X4 Elongated Hexagon,3X15 ,3X6 ,8X36 ,,,
Daltile,Marble,DB_Marble.jpg,M050,Polished,Empyrean Ice,Empyrean Ice M050,,12X12 ,12X24 ,24X24 ,3X15 ,3X6 ,4X6 Ingot,8X36 ,,,
Daltile,Marble,DB_Marble.jpg,M050,Scraped,Empyrean Ice,Empyrean Ice M050,,4X20 ,,,,,,,,,
Daltile,Marble,DB_Marble.jpg,M103,Honed,Daphne White,Daphne White M103,,12X12 ,12X24 ,18X18 ,2 Hexagon,2X4 Elongated Hexagon,,,,,
Daltile,Marble,DB_Marble.jpg,M103,Polished,Daphne White,Daphne White M103,,12X12 ,12X24 ,18X18 ,,,,,,,
Daltile,Marble,DB_Marble.jpg,M105,Mix,White Cliffs,White Cliffs M105,,Random Linear,,,,,,,,,
Daltile,Marble,DB_Marble.jpg,M105,Polished,White Cliffs,White Cliffs M105,,12X12 ,12X24 ,18X18 ,,,,,,,
Daltile,Marble,DB_Marble.jpg,M190,Honed,First Snow Eleg,First Snow Eleg M190,,12X12 ,12X24 ,18X18 ,1X1 Straight Joint,2 Hexagon,2X2 Straight Joint,2X4 Elongated Hexagon,3X6 ,,
Daltile,Marble,DB_Marble.jpg,M190,Mix,First Snow Eleg,First Snow Eleg M190,,3/8 Random Linear,,,,,,,,,
Daltile,Marble,DB_Marble.jpg,M190,Polished,First Snow Eleg,First Snow Eleg M190,,Random Linear,1/2X1 Brick Joint,12X12 ,12X24 ,18X18 ,3X6 ,,,,
Daltile,Marble,DB_Marble.jpg,M190,Split Face,First Snow Eleg,First Snow Eleg M190,,1X2 Brick Joint,,,,,,,,,
Daltile,Marble,DB_Marble.jpg,M190,Tumbled,First Snow Eleg,First Snow Eleg M190,,3X6 ,,,,,,,,,
Daltile,Marble,DB_Marble.jpg,M313,Honed,Contempo White,Contempo White M313,,12X12 ,12X24 ,2 Hexagon,2X4 Elongated Hexagon,3X6 ,,,,,
Daltile,Marble,DB_Marble.jpg,M313,Polished,Contempo White,Contempo White M313,,12X12 ,12X24 ,3X6 ,,,,,,,
Daltile,Marble,DB_Marble.jpg,M313,Tumbled,Contempo White,Contempo White M313,,3X6 ,,,,,,,,,
Daltile,Marble,DB_Marble.jpg,M408,Polished,St. Laurent Or,St. Laurent Or M408,,12X12 ,,,,,,,,,
Daltile,Marble,DB_Marble.jpg,M420,Honed,Thassos Snow White,Thassos Snow White M420,,12X12 ,12X24 ,2X4 Elongated Hexagon,,,,,,,
Daltile,Marble,DB_Marble.jpg,M420,Polished,Thassos Snow White,Thassos Snow White M420,,12X12 ,12X24 ,,,,,,,,
Daltile,Marble,DB_Marble.jpg,M474,Honed,Venetian Calacatta,Venetian Calacatta M474,,12X12 ,12X24 ,18X18 ,2X4 Elongated Hexagon,3X6 ,,,,,
Daltile,Marble,DB_Marble.jpg,M474,Mix,Venetian Calacatta,Venetian Calacatta M474,,Random Linear,1 Random Linear,3/8 Random Linear,,,,,,,
Daltile,Marble,DB_Marble.jpg,M474,Polished,Venetian Calacatta,Venetian Calacatta M474,,1 1/2X3/4 Oval,1/2X1 Brick Joint,12X12 ,12X24 ,18X18 ,2 Hexagon,3X6 ,,,
Daltile,Marble,DB_Marble.jpg,M475,Honed,Calacatta Gold,Calacatta Gold M475,,12X12 ,12X24 ,18X18 ,2 Hexagon,2X4 Elongated Hexagon,,,,,
Daltile,Marble,DB_Marble.jpg,M475,Polished,Calacatta Gold,Calacatta Gold M475,,12X12 ,12X24 ,18X18 ,,,,,,,
Daltile,Marble,DB_Marble.jpg,M701,Honed,Carrara White,Carrara White M701,,12X12 ,12X24 ,18X18 ,2 Hexagon,2X2 Straight Joint,2X4 Elongated Hexagon,3X6 ,,,
Daltile,Marble,DB_Marble.jpg,M701,Mix,Carrara White,Carrara White M701,,1 Random Linear,,,,,,,,,
Daltile,Marble,DB_Marble.jpg,M701,Polished,Carrara White,Carrara White M701,,Modern Linear,1 1/2X3/4 Oval,12X12 ,12X24 ,18X18 ,2 Hexagon,3X6 ,,,
Daltile,Marble,DB_Marble.jpg,M702,Polished,Carrara Gioia,Carrara Gioia M702,,12X12 ,12X24 ,,,,,,,,
Daltile,Marble,DB_Marble.jpg,M712,Polished,Emperador Lt Cl,Emperador Lt Cl M712,,12X12 ,18X18 ,,,,,,,,
Daltile,Marble,DB_Marble.jpg,M721,Honed,Crema Marfil El,Crema Marfil El M721,,12X12 ,12X24 ,,,,,,,,
Daltile,Marble,DB_Marble.jpg,M721,Polished,Crema Marfil El,Crema Marfil El M721,,12X12 ,12X24 ,18X18 ,,,,,,,
Daltile,Marble,DB_Marble.jpg,M722,Honed,Crema Marfil Cl,Crema Marfil Cl M722,,12X12 ,12X24 ,,,,,,,,
Daltile,Marble,DB_Marble.jpg,M722,Polished,Crema Marfil Cl,Crema Marfil Cl M722,,12X12 ,12X24 ,18X18 ,,,,,,,
Daltile,Marble,DB_Marble.jpg,M722,Tumbled,Crema Marfil Cl,Crema Marfil Cl M722,,3X6 ,,,,,,,,,
Daltile,Marble,DB_Marble.jpg,M724,Polished,Rojo Alicante,Rojo Alicante M724,,12X12 ,,,,,,,,,
Daltile,Marble,DB_Marble.jpg,M725,Polished,Emperador Dark,Emperador Dark M725,,12X12 ,18X18 ,,,,,,,,
Daltile,Marble,DB_Marble.jpg,M744,Honed,Silver Screen,Silver Screen M744,,2X4 Elongated Hexagon,,,,,,,,,
Daltile,Marble,DB_Marble.jpg,M751,Polished,China Black,China Black M751,,12X12 ,,,,,,,,,
Daltile,Marble,DB_Marble.jpg,M854,Honed,Statuario,Statuario M854,,12X12 ,12X24 ,18X18 ,2 Hexagon,2X4 Elongated Hexagon,,,,,
Daltile,Marble,DB_Marble.jpg,M854,Polished,Statuario,Statuario M854,,12X12 ,12X24 ,18X18 ,,,,,,,
Daltile,Marble Attaché Lavish,DB_Marble Attaché Lavish.jpg,MA70,Matte,Diamond Carrara,Diamond Carrara MA70,,2X2 Straight Joint,32X32 ,6X24 ,,,,,,,
Daltile,Marble Attaché Lavish,DB_Marble Attaché Lavish.jpg,MA70,Polished,Diamond Carrara,Diamond Carrara MA70,,12X24 ,24X24 ,24X48 ,2X5 Chevron,32X32 ,,,,,
Daltile,Marble Attaché Lavish,DB_Marble Attaché Lavish.jpg,MA70,Satin,Diamond Carrara,Diamond Carrara MA70,,12X24 ,24X24 ,24X48 ,32X32 ,,,,,,
Daltile,Marble Attaché Lavish,DB_Marble Attaché Lavish.jpg,MA71,Matte,Golden Reverie,Golden Reverie MA71,,12X24 ,24X24 ,24X48 ,2X2 Straight Joint,32X32 ,6X24 ,,,,
Daltile,Marble Attaché Lavish,DB_Marble Attaché Lavish.jpg,MA71,Polished,Golden Reverie,Golden Reverie MA71,,12X24 ,24X24 ,24X48 ,2X5 Chevron,32X32 ,,,,,
Daltile,Marble Attaché Lavish,DB_Marble Attaché Lavish.jpg,MA71,Satin,Golden Reverie,Golden Reverie MA71,,12X24 ,24X24 ,24X48 ,32X32 ,,,,,,
Daltile,Marble Attaché Lavish,DB_Marble Attaché Lavish.jpg,MA72,Matte,Pearl Arabesque,Pearl Arabesque MA72,,12X24 ,24X24 ,24X48 ,2X2 Straight Joint,32X32 ,6X24 ,,,,
Daltile,Marble Attaché Lavish,DB_Marble Attaché Lavish.jpg,MA72,Polished,Pearl Arabesque,Pearl Arabesque MA72,,12X24 ,24X24 ,24X48 ,2X5 Chevron,32X32 ,,,,,
Daltile,Marble Attaché Lavish,DB_Marble Attaché Lavish.jpg,MA72,Satin,Pearl Arabesque,Pearl Arabesque MA72,,12X24 ,24X24 ,24X48 ,32X32 ,,,,,,
Daltile,Marble Attaché Lavish,DB_Marble Attaché Lavish.jpg,MA73,Matte,Stellar Grey,Stellar Grey MA73,,24X24 ,24X48 ,2X2 Straight Joint,6X24 ,,,,,,
Daltile,Marble Attaché Lavish,DB_Marble Attaché Lavish.jpg,MA73,Polished,Stellar Grey,Stellar Grey MA73,,12X24 ,24X24 ,24X48 ,2X5 Chevron,,,,,,
Daltile,Marble Attaché Lavish,DB_Marble Attaché Lavish.jpg,MA73,Satin,Stellar Grey,Stellar Grey MA73,,12X24 ,24X24 ,24X48 ,,,,,,,
Daltile,Marble Attaché Lavish,DB_Marble Attaché Lavish.jpg,MA74,Polished,Moderna Deco,Moderna Deco MA74,,12X24 ,,,,,,,,,
Daltile,Marble Attaché Lavish,DB_Marble Attaché Lavish.jpg,MA75,Polished,Entranced Deco,Entranced Deco MA75,,24X24 ,,,,,,,,,
Daltile,Marble Attache,DB_Marble Attache.jpg,MA83,Matte,Nero,Nero MA83,,12X24 ,12X48 ,24X24 ,24X48 ,2X2 Straight Joint,2X5 Linear Hexagon,32X32 ,6X24 ,,
